.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_000	ONCOLEAD_CELL_OVCAR4	IR	ATMi	3Gy	GAMMA	M3541	NA	0.001523516	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_PANC1	IR	ATMi	NA	GAMMA	M3541	NA	0.112447782	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_PANC1	IR	ATMi	3Gy	GAMMA	M3541	NA	0.188616032	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_PC3	IR	ATMi	NA	GAMMA	M3541	NA	0.058791037	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_PC3	IR	ATMi	3Gy	GAMMA	M3541	NA	0.064944803	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	ATMi	NA	GAMMA	M3541	NA	0.077681874	liver	liver
Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	ATMi	3Gy	GAMMA	M3541	NA	0.115239329	liver	liver
Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	ATMi	NA	GAMMA	M3541	NA	0.061727718	hematological	heme - burkitt lymphoma
Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	ATMi	3Gy	GAMMA	M3541	NA	0.161074871	hematological	heme - burkitt lymphoma
Oncolead_000	ONCOLEAD_CELL_RD	IR	ATMi	NA	GAMMA	M3541	NA	0.055676915	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_RD	IR	ATMi	3Gy	GAMMA	M3541	NA	0.104044825	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_RDES	IR	ATMi	NA	GAMMA	M3541	NA	0.096542381	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_RDES	IR	ATMi	3Gy	GAMMA	M3541	NA	0.110787978	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	ATMi	NA	GAMMA	M3541	NA	0.021672583	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	ATMi	3Gy	GAMMA	M3541	NA	0.085475368	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_SF268	IR	ATMi	NA	GAMMA	M3541	NA	0.074020658	brain	brain - astrocytoma
Oncolead_000	ONCOLEAD_CELL_SF268	IR	ATMi	3Gy	GAMMA	M3541	NA	0.1517200169999999	brain	brain - astrocytoma
Oncolead_000	ONCOLEAD_CELL_SF295	IR	ATMi	NA	GAMMA	M3541	NA	0.096572061	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_SF295	IR	ATMi	3Gy	GAMMA	M3541	NA	0.254118142	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	ATMi	NA	GAMMA	M3541	NA	0.043879401	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	ATMi	3Gy	GAMMA	M3541	NA	0.107922655	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	ATMi	NA	GAMMA	M3541	NA	-0.015422328	sarcoma	sarcoma - leiomyosarcoma
Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	ATMi	3Gy	GAMMA	M3541	NA	0.039177528	sarcoma	sarcoma - leiomyosarcoma
Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	ATMi	NA	GAMMA	M3541	NA	0.033183692	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	ATMi	3Gy	GAMMA	M3541	NA	0.01845112	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	ATMi	NA	GAMMA	M3541	NA	0.006353156	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	ATMi	3Gy	GAMMA	M3541	NA	0.012534131	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	ATMi	NA	GAMMA	M3541	NA	0.075043268	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	ATMi	3Gy	GAMMA	M3541	NA	0.112532636	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	ATMi	NA	GAMMA	M3541	NA	0.064268786	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	ATMi	3Gy	GAMMA	M3541	NA	0.161382701	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SW620	IR	ATMi	NA	GAMMA	M3541	NA	0.057001044	colon	colon
Oncolead_000	ONCOLEAD_CELL_SW620	IR	ATMi	3Gy	GAMMA	M3541	NA	0.076212749	colon	colon
Oncolead_000	ONCOLEAD_CELL_T24	IR	ATMi	NA	GAMMA	M3541	NA	0.147829689	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_T24	IR	ATMi	3Gy	GAMMA	M3541	NA	0.198600313	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_TE671	IR	ATMi	NA	GAMMA	M3541	NA	0.106877491	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_TE671	IR	ATMi	3Gy	GAMMA	M3541	NA	0.122838216	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_THP1	IR	ATMi	NA	GAMMA	M3541	NA	0.073892221	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_THP1	IR	ATMi	3Gy	GAMMA	M3541	NA	0.105892112	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_U2OS	IR	ATMi	NA	GAMMA	M3541	NA	0.099910702	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_U2OS	IR	ATMi	3Gy	GAMMA	M3541	NA	0.170216088	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_U87MG	IR	ATMi	NA	GAMMA	M3541	NA	0.081219867	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_U87MG	IR	ATMi	3Gy	GAMMA	M3541	NA	0.085044265	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	ATMi	NA	GAMMA	M3541	NA	0.176932511	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	ATMi	3Gy	GAMMA	M3541	NA	0.17156267	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	ATMi	NA	GAMMA	M3541	NA	0.096441753	hematological	heme - NHL
Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	ATMi	3Gy	GAMMA	M3541	NA	0.145905877	hematological	heme - NHL
Oncolead_000	ONCOLEAD_CELL_A204	IR	DNAPKi	NA	GAMMA	M3814	NA	0.07957931	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_A204	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.109066209	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_A2780	IR	DNAPKi	NA	GAMMA	M3814	NA	0.123001861	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_A2780	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.171796993	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_A549	IR	DNAPKi	NA	GAMMA	M3814	NA	0.1393579959999999	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_A549	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.165109155	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.059002565	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_ASPC1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.078205647	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.158106647	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_BXPC3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.191731515	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_CACO2	IR	DNAPKi	NA	GAMMA	M3814	NA	0.116307561	colon	colon
Oncolead_000	ONCOLEAD_CELL_CACO2	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.133416302	colon	colon
Oncolead_000	ONCOLEAD_CELL_COLO205	IR	DNAPKi	NA	GAMMA	M3814	NA	0.23847401	colon	colon
Oncolead_000	ONCOLEAD_CELL_COLO205	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.280924371	colon	colon
Oncolead_000	ONCOLEAD_CELL_DLD1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.127610453	colon	colon
Oncolead_000	ONCOLEAD_CELL_DLD1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.234336101	colon	colon
Oncolead_000	ONCOLEAD_CELL_DU145	IR	DNAPKi	NA	GAMMA	M3814	NA	0.162541229	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_DU145	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.232028169	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_EFO21	IR	DNAPKi	NA	GAMMA	M3814	NA	0.031798326	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_EFO21	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.039565505	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_EJ28	IR	DNAPKi	NA	GAMMA	M3814	NA	0.190567092	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_EJ28	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.290162085	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_HCT15	IR	DNAPKi	NA	GAMMA	M3814	NA	0.1478294809999999	colon	colon
Oncolead_000	ONCOLEAD_CELL_HCT15	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.228390629	colon	colon
Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	DNAPKi	NA	GAMMA	M3814	NA	0.186202245	liver	liver
Oncolead_000	ONCOLEAD_CELL_HEPG2	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.223489324	liver	liver
Oncolead_000	ONCOLEAD_CELL_HL60	IR	DNAPKi	NA	GAMMA	M3814	NA	0.071964522	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_HL60	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.09451986	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_HS578T	IR	DNAPKi	NA	GAMMA	M3814	NA	0.140596432	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_HS578T	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.1373728	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_HS729	IR	DNAPKi	NA	GAMMA	M3814	NA	0.150134695	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_HS729	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.162078804	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_HT1080	IR	DNAPKi	NA	GAMMA	M3814	NA	0.277749887	sarcoma	sarcoma - fibrosarcoma
Oncolead_000	ONCOLEAD_CELL_HT1080	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.382280895	sarcoma	sarcoma - fibrosarcoma
Oncolead_000	ONCOLEAD_CELL_HT29	IR	DNAPKi	NA	GAMMA	M3814	NA	0.186049185	colon	colon
Oncolead_000	ONCOLEAD_CELL_HT29	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.273396995	colon	colon
Oncolead_000	ONCOLEAD_CELL_IGROV1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.088333528	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_IGROV1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.140838824	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_J82	IR	DNAPKi	NA	GAMMA	M3814	NA	0.080177501	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_J82	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.136068505	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_JIMT1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.062366881	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_JIMT1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.141425376	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_KASUMI1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.044112837	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_KASUMI1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.065521175	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_L363	IR	DNAPKi	NA	GAMMA	M3814	NA	0.055766789	hematological	heme - myeloma
Oncolead_000	ONCOLEAD_CELL_L363	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.078097246	hematological	heme - myeloma
Oncolead_000	ONCOLEAD_CELL_LOVO	IR	DNAPKi	NA	GAMMA	M3814	NA	0.057880373	colon	colon
Oncolead_000	ONCOLEAD_CELL_LOVO	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.088995161	colon	colon
Oncolead_000	ONCOLEAD_CELL_MDAMB231	IR	DNAPKi	NA	GAMMA	M3814	NA	0.264181327	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB231	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.372470421	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB435	IR	DNAPKi	NA	GAMMA	M3814	NA	0.096587885	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_MDAMB435	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.218925023	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_MDAMB436	IR	DNAPKi	NA	GAMMA	M3814	NA	0.083051473	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB436	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.093539916	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB468	IR	DNAPKi	NA	GAMMA	M3814	NA	0.090822088	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB468	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.13581762	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MHHES1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.242235054	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_MHHES1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.353511421	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_MIAPACA2	IR	DNAPKi	NA	GAMMA	M3814	NA	0.16247513	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_MIAPACA2	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.27356205	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_MINO	IR	DNAPKi	NA	GAMMA	M3814	NA	0.060408594	hematological	heme - mantle cell lymphoma
Oncolead_000	ONCOLEAD_CELL_MINO	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.057939683	hematological	heme - mantle cell lymphoma
Oncolead_000	ONCOLEAD_CELL_MT3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.081084738	colon	colon
Oncolead_000	ONCOLEAD_CELL_MT3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.066753519	colon	colon
Oncolead_000	ONCOLEAD_CELL_MV411	IR	DNAPKi	NA	GAMMA	M3814	NA	0.045562168	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_MV411	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.097708179	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_NCIH292	IR	DNAPKi	NA	GAMMA	M3814	NA	0.068227102	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH292	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.100059597	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH358M	IR	DNAPKi	NA	GAMMA	M3814	NA	0.077062287	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH358M	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.05351862	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH460	IR	DNAPKi	NA	GAMMA	M3814	NA	0.102742639	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH460	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.21732592	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_NCIH82	IR	DNAPKi	NA	GAMMA	M3814	NA	0.126595878	lung	lung - SCLC
Oncolead_000	ONCOLEAD_CELL_NCIH82	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.234406827	lung	lung - SCLC
Oncolead_000	ONCOLEAD_CELL_OVCAR3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.102608829	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_OVCAR3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.114960334	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_OVCAR4	IR	DNAPKi	NA	GAMMA	M3814	NA	0.058053914	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_OVCAR4	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.065101445	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_PANC1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.135084813	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_PANC1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.219259558	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_PC3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.068436111	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_PC3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.10791184	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	DNAPKi	NA	GAMMA	M3814	NA	0.168371427	liver	liver
Oncolead_000	ONCOLEAD_CELL_PLCPRF5	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.202981325	liver	liver
Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	DNAPKi	NA	GAMMA	M3814	NA	0.063313676	hematological	heme - burkitt lymphoma
Oncolead_000	ONCOLEAD_CELL_RAMOS	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.181142588	hematological	heme - burkitt lymphoma
Oncolead_000	ONCOLEAD_CELL_RD	IR	DNAPKi	NA	GAMMA	M3814	NA	0.104741381	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_RD	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.152168138	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_RDES	IR	DNAPKi	NA	GAMMA	M3814	NA	0.140904349	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_RDES	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.168742568	sarcoma	sarcoma - ewings
Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	DNAPKi	NA	GAMMA	M3814	NA	0.060932576	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_SAOS2	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.153682972	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_SF268	IR	DNAPKi	NA	GAMMA	M3814	NA	0.162540183	brain	brain - astrocytoma
Oncolead_000	ONCOLEAD_CELL_SF268	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.242702267	brain	brain - astrocytoma
Oncolead_000	ONCOLEAD_CELL_SF295	IR	DNAPKi	NA	GAMMA	M3814	NA	0.141684817	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_SF295	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.261912971	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.07123745	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_SKBR3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.151808363	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.044155541	sarcoma	sarcoma - leiomyosarcoma
Oncolead_000	ONCOLEAD_CELL_SKLMS1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.111202741	sarcoma	sarcoma - leiomyosarcoma
Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	DNAPKi	NA	GAMMA	M3814	NA	0.101762839	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL28	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.071487171	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	DNAPKi	NA	GAMMA	M3814	NA	0.158073433	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SKMEL5	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.238319935	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	DNAPKi	NA	GAMMA	M3814	NA	0.010306161	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL10	IR	DNAPKi	3Gy	GAMMA	M3814	NA	-0.007810155	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	DNAPKi	NA	GAMMA	M3814	NA	0.003402949	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SUDHL6	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.075092359	hematological	heme - DLBCL
Oncolead_000	ONCOLEAD_CELL_SW620	IR	DNAPKi	NA	GAMMA	M3814	NA	0.183607958	colon	colon
Oncolead_000	ONCOLEAD_CELL_SW620	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.201528997	colon	colon
Oncolead_000	ONCOLEAD_CELL_T24	IR	DNAPKi	NA	GAMMA	M3814	NA	0.237878756	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_T24	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.356586226	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_TE671	IR	DNAPKi	NA	GAMMA	M3814	NA	0.11984862	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_TE671	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.19905336	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_THP1	IR	DNAPKi	NA	GAMMA	M3814	NA	0.081575154	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_THP1	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.121395733	hematological	heme - AML
Oncolead_000	ONCOLEAD_CELL_U2OS	IR	DNAPKi	NA	GAMMA	M3814	NA	0.104885599	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_U2OS	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.19651472	sarcoma	sarcoma - osteosarcoma
Oncolead_000	ONCOLEAD_CELL_U87MG	IR	DNAPKi	NA	GAMMA	M3814	NA	0.0804540629999999	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_U87MG	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.116240099	brain	brain - GBM
Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	DNAPKi	NA	GAMMA	M3814	NA	0.219419066	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_UMUC3	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.25828256	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	DNAPKi	NA	GAMMA	M3814	NA	0.079887832	hematological	heme - NHL
Oncolead_000	ONCOLEAD_CELL_WSUNHL	IR	DNAPKi	3Gy	GAMMA	M3814	NA	0.141922473	hematological	heme - NHL
Oncolead_000	ONCOLEAD_CELL_A204	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.082057481	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_A2780	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.08341887	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_A549	TOP1i	ATMi	1uM	Topotecan	M3541	NA	-0.008129436	lung	lung - NSCLC
Oncolead_000	ONCOLEAD_CELL_ASPC1	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.067792372	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_BXPC3	TOP1i	ATMi	1uM	Topotecan	M3541	NA	-0.009115255	pancreas	pancreas
Oncolead_000	ONCOLEAD_CELL_CACO2	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.145650548	colon	colon
Oncolead_000	ONCOLEAD_CELL_COLO205	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.056044121	colon	colon
Oncolead_000	ONCOLEAD_CELL_DLD1	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.035227072	colon	colon
Oncolead_000	ONCOLEAD_CELL_DU145	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.019360607	prostate	prostate
Oncolead_000	ONCOLEAD_CELL_EFO21	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.06519931	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_EJ28	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.015205578	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_HCT15	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.059005073	colon	colon
Oncolead_000	ONCOLEAD_CELL_HEPG2	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.044718287	liver	liver
Oncolead_000	ONCOLEAD_CELL_HS578T	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.073032572	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_HS729	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.042186499	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_000	ONCOLEAD_CELL_HT1080	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.091392461	sarcoma	sarcoma - fibrosarcoma
Oncolead_000	ONCOLEAD_CELL_HT29	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.028938117	colon	colon
Oncolead_000	ONCOLEAD_CELL_IGROV1	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.081495617	ovary	ovary
Oncolead_000	ONCOLEAD_CELL_J82	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.094252603	bladder	bladder
Oncolead_000	ONCOLEAD_CELL_JIMT1	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.051385392	breast	breast - HER2+
Oncolead_000	ONCOLEAD_CELL_LOVO	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.13225661	colon	colon
Oncolead_000	ONCOLEAD_CELL_MDAMB231	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.090914669	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB435	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.060993961	melanoma	melanoma
Oncolead_000	ONCOLEAD_CELL_MDAMB436	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.106325437	breast	breast - TNBC
Oncolead_000	ONCOLEAD_CELL_MDAMB468	TOP1i	ATMi	1uM	Topotecan	M3541	NA	0.049560905	breast	breast - TNBC
